id,model_name,model_sha,model_precision,model_type,model_weight_type,model_architecture,model_average_score,model_has_chat_template,evaluations_ifeval_name,evaluations_ifeval_value,evaluations_ifeval_normalized_score,evaluations_bbh_name,evaluations_bbh_value,evaluations_bbh_normalized_score,evaluations_math_name,evaluations_math_value,evaluations_math_normalized_score,evaluations_gpqa_name,evaluations_gpqa_value,evaluations_gpqa_normalized_score,evaluations_musr_name,evaluations_musr_value,evaluations_musr_normalized_score,evaluations_mmlu_pro_name,evaluations_mmlu_pro_value,evaluations_mmlu_pro_normalized_score,features_is_not_available_on_hub,features_is_merged,features_is_moe,features_is_flagged,features_is_official_provider,metadata_upload_date,metadata_submission_date,metadata_generation,metadata_base_model,metadata_hub_license,metadata_hub_hearts,metadata_params_billions,metadata_co2_cost
Daemontatox/AetherUncensored_bfloat16_e498d645faab591062c6919a98b35656e2d0c783_False,Daemontatox/AetherUncensored,e498d645faab591062c6919a98b35656e2d0c783,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,17.090876001812,FALSE,IFEval,0.404193096539404,40.4193096539404,BBH,0.446312828051449,21.6786183619705,MATH Level 5,0.06797583081571,6.797583081571,GPQA,0.288590604026846,5.14541387024609,MUSR,0.374677083333333,9.50130208333334,MMLU-PRO,0.271027260638298,19.0030289598109,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-09,2025-01-09,2,cognitivecomputations/Dolphin3.0-Llama3.1-8B (Merge),apache-2.0,1,8.03,0.739253033617938
Daemontatox/CogitoDistil_bfloat16_f9a5302a0c4b464c44d79f745b8498ab51dd97de_True,Daemontatox/CogitoDistil,f9a5302a0c4b464c44d79f745b8498ab51dd97de,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,12.384401686795,TRUE,IFEval,0.277647752408055,27.7647752408055,BBH,0.367676604614169,11.9487594790234,MATH Level 5,0.104984894259819,10.4984894259819,GPQA,0.259228187919463,1.23042505592841,MUSR,0.375489583333333,4.80286458333333,MMLU-PRO,0.262549867021277,18.0610963356974,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-22,2025-01-22,2,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,apache-2.0,0,7.616,0.814539685594174
Daemontatox/CogitoZ_bfloat16_7079c4e915e6f549df9f1c3fa3a3260f9a835f48_True,Daemontatox/CogitoZ,7079c4e915e6f549df9f1c3fa3a3260f9a835f48,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,38.3636535805912,TRUE,IFEval,0.396724025585447,39.6724025585447,BBH,0.67344873926455,53.8895712480215,MATH Level 5,0.462990936555891,46.2990936555891,GPQA,0.39513422818792,19.3512304250559,MUSR,0.479260416666667,19.9408854166667,MMLU-PRO,0.559258643617021,51.028738179669,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-03,2025-01-21,1,Daemontatox/CogitoZ (Merge),apache-2.0,0,32.764,4.43169120893448
Daemontatox/CogitoZ14_bfloat16_df5320d7ff115f1e39e42506ed86a340eb2d12e0_True,Daemontatox/CogitoZ14,df5320d7ff115f1e39e42506ed86a340eb2d12e0,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,31.6316703532505,TRUE,IFEval,0.524169204377718,52.4169204377718,BBH,0.60590128722512,43.0962632796257,MATH Level 5,0.336102719033233,33.6102719033233,GPQA,0.351510067114094,13.5346756152125,MUSR,0.44878125,14.8309895833333,MMLU-PRO,0.390708111702128,32.3009013002364,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-03,2025-01-07,1,Daemontatox/CogitoZ14 (Merge),apache-2.0,1,14.77,3.48926478578501
Daemontatox/DocumentCogito_bfloat16_23dcfc6bf91d84db1c977b151fd0923270d3e3ef_False,Daemontatox/DocumentCogito,23dcfc6bf91d84db1c977b151fd0923270d3e3ef,bfloat16,multimodal,Original,MllamaForConditionalGeneration,24.2078509297707,FALSE,IFEval,0.506434039459745,50.6434039459745,BBH,0.511156371911128,29.7936085959719,MATH Level 5,0.16238670694864,16.238670694864,GPQA,0.316275167785235,8.83668903803132,MUSR,0.3973125,8.59739583333334,MMLU-PRO,0.380236037234043,31.1373374704492,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-16,2025-01-16,2,meta-llama/Llama-3.2-11B-Vision-Instruct,apache-2.0,1,10.67,0.706658293514484
Daemontatox/Llama3.3-70B-CogniLink_bfloat16_69f134f69472a84d104d3ef0c0b1dd200b9a599d_True,Daemontatox/Llama3.3-70B-CogniLink,69f134f69472a84d104d3ef0c0b1dd200b9a599d,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,42.4725987459668,TRUE,IFEval,0.693104296599689,69.3104296599689,BBH,0.666832775829349,52.1246625762617,MATH Level 5,0.395770392749245,39.5770392749245,GPQA,0.445469798657718,26.0626398210291,MUSR,0.487697916666667,21.3955729166667,MMLU-PRO,0.517287234042553,46.3652482269504,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-10,2025-01-21,1,Daemontatox/Llama3.3-70B-CogniLink (Merge),apache-2.0,1,70.554,16.1891182206928
Daemontatox/MawaredT1_bfloat16_84a1d35d91b862a5cfc65988d4a0f65033b34c47_False,Daemontatox/MawaredT1,84a1d35d91b862a5cfc65988d4a0f65033b34c47,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,26.6255580403039,FALSE,IFEval,0.419880361884245,41.9880361884245,BBH,0.521481543929366,31.900788297617,MATH Level 5,0.145770392749245,14.5770392749245,GPQA,0.334731543624161,11.2975391498881,MUSR,0.470208333333333,18.6760416666667,MMLU-PRO,0.471825132978723,41.3139036643026,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-02,2025-01-02,2,arcee-ai/Meraj-Mini (Merge),apache-2.0,1,7.616,0.638479131126504
Daemontatox/Mini_QwQ_bfloat16_e96df7ba6e989ee286da5d0b05a84525fdb56c53_False,Daemontatox/Mini_QwQ,e96df7ba6e989ee286da5d0b05a84525fdb56c53,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,28.5414622229952,FALSE,IFEval,0.4497056698449,44.97056698449,BBH,0.554898906584336,36.2102847937526,MATH Level 5,0.281722054380665,28.1722054380665,GPQA,0.303691275167785,7.15883668903803,MUSR,0.46825,17.2645833333333,MMLU-PRO,0.437250664893617,37.4722960992908,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-16,2025-01-16,3,Qwen/Qwen2.5-7B,apache-2.0,1,7.616,0.658702081686763
Daemontatox/NemoR_bfloat16_688f1a4c3c69fe9c6440cad7919ab602ae61fa39_False,Daemontatox/NemoR,688f1a4c3c69fe9c6440cad7919ab602ae61fa39,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,18.0362336505411,FALSE,IFEval,0.228737527538044,22.8737527538044,BBH,0.519406768844636,31.6055201371488,MATH Level 5,0.0808157099697885,8.08157099697885,GPQA,0.327181208053691,10.2908277404922,MUSR,0.390802083333333,9.91692708333333,MMLU-PRO,0.329039228723404,25.4488031914894,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-12-31,0,Removed,"",0,6.124,1.13066264020024
Daemontatox/PathFinderAI2.0_bfloat16_bf8cfd82d4ceceb133058a78e1fe48436b50568a_True,Daemontatox/PathFinderAI2.0,bf8cfd82d4ceceb133058a78e1fe48436b50568a,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,32.1529262280864,TRUE,IFEval,0.454101783268395,45.4101783268395,BBH,0.665823006477417,52.956512985578,MATH Level 5,0.261329305135952,26.1329305135952,GPQA,0.302013422818792,6.93512304250559,MUSR,0.4215625,10.9619791666667,MMLU-PRO,0.5546875,50.5208333333333,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-30,2025-01-21,4,Qwen/Qwen2.5-32B,apache-2.0,0,32.764,9.2393313955003
Daemontatox/PathFinderAi3.0_bfloat16_6c9aa17cee032523ce17de111d6865e33825cf1d_True,Daemontatox/PathFinderAi3.0,6c9aa17cee032523ce17de111d6865e33825cf1d,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,40.1062270019167,TRUE,IFEval,0.427098986245384,42.7098986245384,BBH,0.6884221416329,55.5383554164417,MATH Level 5,0.483383685800604,48.3383685800604,GPQA,0.408557046979866,21.1409395973154,MUSR,0.4806875,20.0526041666667,MMLU-PRO,0.575714760638298,52.8571956264775,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-31,2025-01-21,1,Daemontatox/PathFinderAI3.0,apache-2.0,1,32.764,4.04736216354718
Daemontatox/PathfinderAI_float16_14c6a91351006b7be0aff85292733470ff1b546d_False,Daemontatox/PathfinderAI,14c6a91351006b7be0aff85292733470ff1b546d,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,38.1313135250406,FALSE,IFEval,0.374517391631981,37.4517391631981,BBH,0.666785433123254,52.6465473343533,MATH Level 5,0.47583081570997,47.583081570997,GPQA,0.394295302013423,19.2393736017897,MUSR,0.485833333333333,20.8291666666667,MMLU-PRO,0.559341755319149,51.0379728132388,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-24,2024-12-25,1,Daemontatox/PathfinderAI (Merge),apache-2.0,0,32.764,4.54091822797527
Daemontatox/PathfinderAI_bfloat16_7271fc7d08fca9b12c49b40af6245a982273a5c3_True,Daemontatox/PathfinderAI,7271fc7d08fca9b12c49b40af6245a982273a5c3,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,33.1122121673225,TRUE,IFEval,0.485500693714899,48.5500693714899,BBH,0.662733538062405,52.3221629650938,MATH Level 5,0.277945619335347,27.7945619335347,GPQA,0.309563758389262,7.94183445190157,MUSR,0.42559375,11.59921875,MMLU-PRO,0.554188829787234,50.4654255319149,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-24,2024-12-30,1,Daemontatox/PathfinderAI (Merge),apache-2.0,0,32.764,4.72572049954998
Daemontatox/Phi-4-COT_bfloat16_bfc745d1a347b74843671eb50687c2e88c07ec7d_False,Daemontatox/Phi-4-COT,bfc745d1a347b74843671eb50687c2e88c07ec7d,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,25.4490600154807,FALSE,IFEval,0.179303137896337,17.9303137896337,BBH,0.617293386883347,45.3429904306581,MATH Level 5,0.183534743202417,18.3534743202417,GPQA,0.335570469798658,11.4093959731544,MUSR,0.453,15.1583333333333,MMLU-PRO,0.500498670212766,44.4998522458629,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-11,2025-01-11,2,microsoft/phi-4,apache-2.0,0,14.66,0.857576626863976
Daemontatox/PixelParse_AI_bfloat16_cc94604b91fc38513ca61f11dd9e1de1c3cc3b3d_False,Daemontatox/PixelParse_AI,cc94604b91fc38513ca61f11dd9e1de1c3cc3b3d,bfloat16,multimodal,Original,MllamaForConditionalGeneration,22.8747084185719,FALSE,IFEval,0.43829040279791,43.829040279791,BBH,0.503430763053399,29.0318573141746,MATH Level 5,0.144259818731118,14.4259818731118,GPQA,0.323825503355705,9.84340044742729,MUSR,0.4051875,9.2484375,MMLU-PRO,0.37782579787234,30.8695330969267,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-27,2024-12-29,2,meta-llama/Llama-3.2-11B-Vision-Instruct,apache-2.0,0,10.67,0.700109664404261
Daemontatox/RA2.0_bfloat16_e1505dd5f9f2c8549cc852a1aca3ec545638e813_False,Daemontatox/RA2.0,e1505dd5f9f2c8549cc852a1aca3ec545638e813,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,22.4898638192803,FALSE,IFEval,0.37838934028378,37.838934028378,BBH,0.488868700678251,28.4718381450213,MATH Level 5,0.339123867069486,33.9123867069486,GPQA,0.305369127516779,7.38255033557047,MUSR,0.409125,9.37395833333333,MMLU-PRO,0.261635638297872,17.9595153664303,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-01,2025-01-01,1,Qwen/Qwen2-Math-7B-Instruct,apache-2.0,0,7.616,0.663688217562336
Daemontatox/RA_Reasoner_float16_e799c6877cb70b6e78c1e337eaa58383040c8fa9_False,Daemontatox/RA_Reasoner,e799c6877cb70b6e78c1e337eaa58383040c8fa9,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,29.0191808385312,FALSE,IFEval,0.559215104810791,55.9215104810791,BBH,0.605369241720503,43.0730077734737,MATH Level 5,0.200906344410876,20.0906344410876,GPQA,0.331375838926175,10.8501118568233,MUSR,0.396354166666667,7.5109375,MMLU-PRO,0.430019946808511,36.6688829787234,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-20,2024-12-25,2,tiiuae/Falcon3-10B-Base,apache-2.0,2,10.306,0.779073366733575
Daemontatox/RA_Reasoner2.0_float16_2a7477f34b171d2ae090e57abdbd997546dee242_False,Daemontatox/RA_Reasoner2.0,2a7477f34b171d2ae090e57abdbd997546dee242,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,29.0019028684147,FALSE,IFEval,0.536633909138863,53.6633909138863,BBH,0.606246955196928,43.0700689574325,MATH Level 5,0.228851963746224,22.8851963746224,GPQA,0.324664429530201,9.95525727069351,MUSR,0.388354166666667,7.17760416666667,MMLU-PRO,0.435339095744681,37.2598995271868,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2024-12-29,3,tiiuae/Falcon3-10B-Base,apache-2.0,0,10.306,0.786756393105959
Daemontatox/ReasonTest_bfloat16_8e81cfddd97a13d81d6207eb72be8b730a7ca12f_False,Daemontatox/ReasonTest,8e81cfddd97a13d81d6207eb72be8b730a7ca12f,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,24.901535915924,FALSE,IFEval,0.407965309822382,40.7965309822382,BBH,0.543526397621609,35.3750368138434,MATH Level 5,0.156344410876133,15.6344410876133,GPQA,0.318791946308725,9.17225950782998,MUSR,0.431541666666667,12.0760416666667,MMLU-PRO,0.42719414893617,36.3549054373522,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-12-31,0,Removed,"",0,3.808,0.670314674883062
Daemontatox/SphinX_bfloat16_3da400d648b198211c81f61421bdcefac8073506_False,Daemontatox/SphinX,3da400d648b198211c81f61421bdcefac8073506,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,28.8299664623365,FALSE,IFEval,0.572504288620859,57.2504288620859,BBH,0.544058348608449,34.7124508271304,MATH Level 5,0.245468277945619,24.5468277945619,GPQA,0.297818791946309,6.3758389261745,MUSR,0.4405,12.6958333333333,MMLU-PRO,0.436585771276596,37.3984190307329,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-21,2024-12-31,1,Daemontatox/SphinX (Merge),apache-2.0,2,7.616,0.652158357479306
Daemontatox/Sphinx2.0_bfloat16_16abdfe2c214dc1da6bfe654b3d6716fcc8450e2_True,Daemontatox/Sphinx2.0,16abdfe2c214dc1da6bfe654b3d6716fcc8450e2,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,31.4504795261309,TRUE,IFEval,0.712313328634689,71.2313328634689,BBH,0.647283976671531,49.3967515374876,MATH Level 5,0.027190332326284,2.7190332326284,GPQA,0.293624161073826,5.8165548098434,MUSR,0.42603125,13.05390625,MMLU-PRO,0.518367686170213,46.485298463357,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-30,2024-12-30,1,Daemontatox/Sphinx2.0 (Merge),apache-2.0,0,14.77,1.7963251821547
Daemontatox/TinySphinx_float16_62172ccb670864070581498fb12e7d2594ac3a77_False,Daemontatox/TinySphinx,62172ccb670864070581498fb12e7d2594ac3a77,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,7.44964446880264,FALSE,IFEval,0.256690026906386,25.6690026906386,BBH,0.330984042408714,6.54657571552213,MATH Level 5,0,0,GPQA,0.273489932885906,3.13199105145414,MUSR,0.332760416666667,1.59505208333333,MMLU-PRO,0.169797207446809,7.75524527186761,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-12-31,0,Removed,"",0,0.247,0.503627940677196
Daemontatox/TinySphinx2.0_bfloat16_accc28aa00084fe89801baa0885c291d18a031ec_False,Daemontatox/TinySphinx2.0,accc28aa00084fe89801baa0885c291d18a031ec,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,7.48322178378304,FALSE,IFEval,0.253517334007101,25.3517334007101,BBH,0.316840707366104,5.00402871041872,MATH Level 5,0.0264350453172205,2.64350453172205,GPQA,0.268456375838926,2.46085011185682,MUSR,0.33825,1.31458333333333,MMLU-PRO,0.173121675531915,8.12463061465721,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-12-31,0,Removed,"",0,0.247,0.502085995933083
Daemontatox/mini_Pathfinder_bfloat16_20d12c01e831675a563c978900bcf291def5f7dd_True,Daemontatox/mini_Pathfinder,20d12c01e831675a563c978900bcf291def5f7dd,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,15.6052235612556,TRUE,IFEval,0.296157528690541,29.6157528690541,BBH,0.395569119108038,16.0300278983676,MATH Level 5,0.219033232628399,21.9033232628399,GPQA,0.258389261744966,1.11856823266219,MUSR,0.37809375,4.86171875,MMLU-PRO,0.280917553191489,20.1019503546099,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-20,2025-01-20,2,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,apache-2.0,0,7.616,0.77413145448265
Dampfinchen/Llama-3.1-8B-Ultra-Instruct_bfloat16_46662d14130cfd34f7d90816540794f24a301f86_True,Dampfinchen/Llama-3.1-8B-Ultra-Instruct,46662d14130cfd34f7d90816540794f24a301f86,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,29.1270514428358,TRUE,IFEval,0.808109150387638,80.8109150387638,BBH,0.525753245224657,32.4945868042057,MATH Level 5,0.158610271903323,15.8610271903323,GPQA,0.291946308724832,5.59284116331097,MUSR,0.400322916666667,8.60703125,MMLU-PRO,0.382563164893617,31.3959072104019,TRUE,TRUE,FALSE,FALSE,FALSE,2024-08-26,2024-08-26,1,Dampfinchen/Llama-3.1-8B-Ultra-Instruct (Merge),llama3,6,8.03,0.836478665207706
Danielbrdz/Barcenas-10b_float16_71884e96b88f6c86fca3a528ddf71c7745cb1d76_False,Danielbrdz/Barcenas-10b,71884e96b88f6c86fca3a528ddf71c7745cb1d76,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,31.6443844949688,FALSE,IFEval,0.66078117173544,66.078117173544,BBH,0.612082849427008,43.7696946056094,MATH Level 5,0.20166163141994,20.166163141994,GPQA,0.341442953020134,12.1923937360179,MUSR,0.41346875,10.3169270833333,MMLU-PRO,0.43608710106383,37.3430112293144,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-04,2025-01-06,1,Danielbrdz/Barcenas-10b (Merge),apache-2.0,1,10.306,0.809655209246636
Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO_float16_b749dbcb19901b8fd0e9f38c923a24533569f895_True,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,b749dbcb19901b8fd0e9f38c923a24533569f895,float16,chatmodels,Original,MistralForCausalLM,31.7384475839978,TRUE,IFEval,0.479905539524019,47.9905539524019,BBH,0.653618488664863,51.0294184032803,MATH Level 5,0.193353474320242,19.3353474320242,GPQA,0.326342281879195,10.1789709172259,MUSR,0.48075,20.5270833333333,MMLU-PRO,0.472323803191489,41.369311465721,TRUE,FALSE,FALSE,FALSE,FALSE,2024-06-15,2024-08-13,0,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,mit,5,13.96,1.57231518388353
Danielbrdz/Barcenas-14b-phi-4_float16_53891d973087e8909e1c9cc968b7bf222247e2ab_False,Danielbrdz/Barcenas-14b-phi-4,53891d973087e8909e1c9cc968b7bf222247e2ab,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,28.6957037404591,FALSE,IFEval,0.0497590836757581,4.97590836757581,BBH,0.676930381964307,53.2576920254158,MATH Level 5,0.255287009063444,25.5287009063444,GPQA,0.383389261744966,17.7852348993289,MUSR,0.509677083333333,24.24296875,MMLU-PRO,0.517453457446809,46.3837174940898,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-19,2025-01-26,1,Danielbrdz/Barcenas-14b-phi-4 (Merge),mit,1,14.66,0.873926572603168
Danielbrdz/Barcenas-14b-phi-4-v2_float16_b602beb38b9a82ac497e6689751927eca9dbd876_False,Danielbrdz/Barcenas-14b-phi-4-v2,b602beb38b9a82ac497e6689751927eca9dbd876,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,31.3849257310013,FALSE,IFEval,0.277472661427235,27.7472661427235,BBH,0.657300232494526,50.2069295382701,MATH Level 5,0.31797583081571,31.797583081571,GPQA,0.378355704697987,17.1140939597315,MUSR,0.439947916666667,14.2934895833333,MMLU-PRO,0.524351728723404,47.1501920803783,TRUE,FALSE,FALSE,FALSE,FALSE,2025-02-04,2025-02-05,1,Danielbrdz/Barcenas-14b-phi-4-v2 (Merge),mit,0,14.66,0.994282681319086
Danielbrdz/Barcenas-Llama3-8b-ORPO_float16_66c848c4526d3db1ec41468c0f73ac4448c6abe9_True,Danielbrdz/Barcenas-Llama3-8b-ORPO,66c848c4526d3db1ec41468c0f73ac4448c6abe9,float16,chatmodels,Original,LlamaForCausalLM,26.519005053592,TRUE,IFEval,0.737242738156979,73.7242738156979,BBH,0.498655785599113,28.6006234999819,MATH Level 5,0.0657099697885197,6.57099697885197,GPQA,0.307046979865772,7.60626398210291,MUSR,0.418958333333333,11.1697916666667,MMLU-PRO,0.382978723404255,31.4420803782506,TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-29,2024-06-29,0,Danielbrdz/Barcenas-Llama3-8b-ORPO,other,7,8.03,0.774159185697872
Danielbrdz/Barcenas-R1-Qwen-1.5b_float16_10e2f6bd3bb254f7e4e6857ab2799aaa9c855876_False,Danielbrdz/Barcenas-R1-Qwen-1.5b,10e2f6bd3bb254f7e4e6857ab2799aaa9c855876,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,13.7415776034159,FALSE,IFEval,0.242801322712625,24.2801322712625,BBH,0.358720111873929,10.4912600759136,MATH Level 5,0.265861027190332,26.5861027190332,GPQA,0.303691275167785,7.15883668903803,MUSR,0.354125,3.83229166666667,MMLU-PRO,0.190907579787234,10.1008421985816,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-26,2025-01-26,1,Danielbrdz/Barcenas-R1-Qwen-1.5b (Merge),mit,0,1.777,0.611253474133871
Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML_bfloat16_56925fafe6a543e224db36864dd0927171542776_False,Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML,56925fafe6a543e224db36864dd0927171542776,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,12.9134518351775,FALSE,IFEval,0.211102097988892,21.1102097988892,BBH,0.479186478909641,26.0464170648196,MATH Level 5,0.00528700906344411,0.528700906344411,GPQA,0.280201342281879,4.0268456375839,MUSR,0.360635416666667,5.71276041666667,MMLU-PRO,0.280501994680851,20.0557771867612,TRUE,FALSE,FALSE,FALSE,FALSE,2024-09-04,2024-09-04,1,mistralai/Mistral-Nemo-Base-2407,apache-2.0,0,12.248,3.23464418398695
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML_bfloat16_029d84d4f4a618aa798490c046753b12801158e2_False,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML,029d84d4f4a618aa798490c046753b12801158e2,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,13.4961802378319,FALSE,IFEval,0.0825077461136451,8.25077461136451,BBH,0.473817181630792,26.3363935440533,MATH Level 5,0.0536253776435045,5.36253776435045,GPQA,0.294463087248322,5.92841163310962,MUSR,0.391822916666667,9.67786458333333,MMLU-PRO,0.328789893617021,25.4210992907801,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-09-14,0,Removed,"",0,8.03,0.798569198183292
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0_bfloat16_9367c1273b0025793531fcf3a2c15416539f5d81_False,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0,9367c1273b0025793531fcf3a2c15416539f5d81,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,12.9742018318402,FALSE,IFEval,0.0668204807688046,6.68204807688046,BBH,0.477476562197773,26.7376519507015,MATH Level 5,0.061178247734139,6.1178247734139,GPQA,0.286073825503356,4.80984340044743,MUSR,0.378583333333333,8.12291666666667,MMLU-PRO,0.328374335106383,25.3749261229314,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-09-20,0,Removed,"",0,8.03,0.814698900665109
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1_bfloat16_a6188cd1807d0d72e55adc371ddd198d7e9aa7ae_False,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1,a6188cd1807d0d72e55adc371ddd198d7e9aa7ae,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,13.3115826561832,FALSE,IFEval,0.0910506345385799,9.10506345385799,BBH,0.47486533137329,26.4125506361347,MATH Level 5,0.0574018126888218,5.74018126888218,GPQA,0.291107382550336,5.48098434004475,MUSR,0.382489583333333,7.81119791666667,MMLU-PRO,0.327875664893617,25.319518321513,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-09-23,0,Removed,"",0,8.03,0.790588745721342
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0_bfloat16_15a9988381fdba15281f1bd6b04c34f3f96120cc_True,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0,15a9988381fdba15281f1bd6b04c34f3f96120cc,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,18.5909193755476,TRUE,IFEval,0.506408551532157,50.6408551532157,BBH,0.462426355150341,24.734770612245,MATH Level 5,0.0438066465256798,4.38066465256798,GPQA,0.293624161073826,5.8165548098434,MUSR,0.364447916666667,3.75598958333333,MMLU-PRO,0.299950132978723,22.2166814420804,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-09-30,0,Removed,"",0,8.03,0.843716584552962
Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7_bfloat16_e91ad0ada3f0d906bacd3c0ad41da4f65ce77b08_True,Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,e91ad0ada3f0d906bacd3c0ad41da4f65ce77b08,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,19.1446880216684,TRUE,IFEval,0.512353887684677,51.2353887684677,BBH,0.475022065305336,26.8207622567577,MATH Level 5,0.0324773413897281,3.24773413897281,GPQA,0.296140939597315,6.15212527964205,MUSR,0.400510416666667,8.03046875,MMLU-PRO,0.274434840425532,19.3816489361702,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-11-15,0,Removed,"",0,7,0.437885590110603
